#DMCwmnSHOW Rachelle gives a shout out to all of her peeps at the DMC Marketing Department ,Positive
#DMCwmnSHOW This is Julian from the DMC Twitter booth here! awesome day today...we've had over 2-3 dozen people TWEET with us today!! ,Positive
#DMCwmnSHOW we've having crazy awesome time at the women's show from rachel and haley ,Positive
"#DMdays Ivanka Trump, love what you do and love the challenges - that's why I do email ",Positive
#dnd #ddi #rpga WotC forums just went down for weekly maintenance.  Stay tuned.  ,Positive
"#dnd minions are nice, but building a wolfpack of minions is not a very fun idea. Sorry players, now, let's try some brutes and casters ",Positive
#Dobby just died. ,Negative
#Dogma is on tonight and I'm not gonna miss it this time. (Famous last words) ,Negative
#dogtraders Hooray I checked toothpaste for dinner for the first time in forever ,Positive
#dollhouse finally sparked my interest. Alan Wash Tudyk FTW ,Positive
"#domainidea after a long, hilarious discussion at uni I decided I wanted to register www.swine09.com... It was already taken ",Negative
#donotlike my life. ,Negative
#dontfollowsunday @mileycyrus @ddlovato and any other disney children ,Positive
"#dontoyulove that i can be myself around you, but #dontyouhate that you'll never know the difference..... ",Negative
#dontuhate how lauryn hill aint got her shi 2gether yet. I miss her man ,Negative
#dontuhate when ur horny as fuck and can't get it n the way u want. Woe is me ,Negative
#dontuhateitwhen i start twittering random lame ish.. LOL... just unfollow ,Positive
#dontuhateitwhen ppl be lying on you &amp; act like they aint do it..smiling alll in ya face like..  &amp; im looking like :l,Positive
#dontuhateitwhen they block @soBOMB for make more #1 Bubble Tweets  I almost deleted my account,Negative
#dontyouhate  Not having ur best friend by ur side when u need her? ,Negative
"#dontyouhate  when you are so excited it is Friday but, you are too tired from the long work week to even enjoy it. Damn I'm tired ",Negative
#dontyouhate abortion? when women kill their babies? it's sad... ,Negative
#dontyouhate admitting to urself that u r no good at something. - im so bad in accounting that I have to hire a pro tutor ,Negative
"#dontyouhate being the youngest in your family, and getting all the hand-me-downs? ",Negative
#dontyouhate chicago's weather . ugh its pouring down rite now ,Negative
#dontyouhate Chinese whispers with news ,Negative
#dontyouhate exams? ,Negative
"#dontyouhate forgetting cyootsy Watchmen pins that the boy who isn't Michael Cera, or Demetri Martin gave to you? ",Negative
#dontyouhate getting kneed in the head.. like me ,Negative
#dontyouhate having to act excited!!! ,Negative
#dontyouhate having to study on a Friday evening? ,Negative
#dontyouhate how twipo keep talkin to celeb's they aint gon get a answer back from? i feel sorry for them tweeple  leave the celebs alone,Negative
#dontyouhate how twitter wont have any TT dealing with #BSB ugh ,Negative
#dontyouhate How u have to watch old Chapelle Show reruns ,Negative
#dontyouhate how ugly T.i.'s wife is? &amp; how the fk did she get a show? that's BET for ya ,Negative
#dontyouhate it when a dog plays punkass and attacks your new $50 jeans and broad daylight ,Negative
#dontyouhate It when people judge you for no good reason? ,Negative
#dontyouhate it when u lose the closest person to you??? ,Negative
#dontyouhate It when you begin the like the music you've always despised. I'm usually Bob Dylan/Van Morrison. Starting to like Katy Perry ,Negative
#dontyouhate it when you let the top down and the fukn sun goes away ,Negative
#dontyouhate it when you want a shirt from HOT TOPIC and the never have ur size the eathier have extra small or extra lg and never Med. ,Negative
#dontyouhate living in the same town as bitches whilst awesome girls far away from you ,Negative
#dontyouhate living with herpes ,Negative
#dontyouhate loosing the remote when its impossible to change channels with out it ,Negative
#dontyouhate low GPAs ,Negative
#dontyouhate me cuz i got to see Robert Pattinson work &amp; u didnt!! i know a few!! Ok dat was kinda mean ,Negative
#dontyouhate muscle aches ,Negative
"#dontyouhate not being able to sleep when you are really tired, its really late and there is nothing what so ever on TV ",Negative
#dontyouhate not being around the people you love/care about ,Negative
#dontyouhate stop seeing your crush when classes are over? ,Negative
#dontyouhate that &quot;chocolate shoulders&quot; aka @dwighthoward didnt win the championship this year?! ,Negative
#dontyouhate that Mickey D's dont have a $1 Menu anymore ,Negative
"#dontyouhate that, da shit you wanna say is longer then 140 characters ",Negative
#dontyouhate the BNP? i know i do ,Negative
#dontyouhate the fact that a lot of things are easier said than done ,Negative
#dontyouhate the fact that marine world don't got that big ass whale slide with the ball pit n the middle or the cargo nets no more ,Negative
#dontyouhate The http://kkk.com/ ? I sure do  #peoplewhosuck,Negative
#dontyouhate the people that won't let you go ahead of them in the grocery store when they have 271 items and you have 3? ,Negative
#dontyouhate thinkin' about the days when you WERE Boo'd up ,Negative
#dontyouhate to be in Love with someone that you can't have ,Negative
#dontyouhate wen u can't talk to ya boo!! Drivin me crazy ,Negative
#dontyouhate wen ur bout to take a shower nd u wish ur other 1/2 was wit u kuz they know just how to sex u right when yall in it together ,Negative
#dontyouhate wheenn ya secret get out andd ppl rubb it in yaa facee so sad right now  i wanna cry lols,Negative
#dontyouhate when a really good friend of yours moves away? happened to me today. ,Negative
#dontyouhate when a woman brags on the coochie &amp; its like nothing 2 brag about. Sorry ladies but not all of u got the bomb coochie sorry ,Negative
#dontyouhate when chicks wear a pushup bra and u think they have big breast ,Negative
#dontyouhate when drunk ppl r telling u a story that goes nowhere...ur not a storyteller and I can't deal wit u right now! ,Negative
#dontyouhate when funny jokes are over-used and then they're not funny anymore? ,Negative
#dontyouhate When girls try to get you to listen to these weak ass love songs ,Negative
#dontyouhate when goolish lookin females double take @ you???...that shit is madd scary son...like they wanna kidnap u or somethin ,Negative
#dontyouhate when it's a rainy night and u don't have anyone to cuddle next too ,Negative
#dontyouhate when its late and u need to go bed but really dont wanna? im experiencing that right now ,Negative
#dontyouhate when joining in with the trending topics ebbs your flow of creativity ,Negative
#dontyouhate when people just wont listen ,Negative
#dontyouhate when people try to spray perfume or cologne over thier funk   EEEW,Negative
#dontyouhate When people Tweet only links??? Nothing unique   #fail @twitter,Negative
#dontyouhate when ppl update too fast and you cant keep up ,Negative
#dontyouhate when the guy you feel like you are meant to be with slips through your fingers  I'll miss you &lt;3,Negative
#dontyouhate when the jonas brothers do free concerts and your not there ,Negative
#dontyouhate when the one you really really want is miles away ,Negative
#dontyouhate when there is no food in the house ,Negative
#dontyouhate when there's never fresh fruit in the house!!! ,Negative
"#dontyouhate when u go to make spaghetti, and the saucejar  has all these fuzzy green balls all over the inside ",Negative
#dontyouhate when u have a really great thought and then it leaves ur mind  sorry guys lol,Negative
#dontyouhate when u have an outfit in mind tht u wanna wear but @ the last min u realize its either dirty or u can't fit it anymore ,Negative
"#dontyouhate when u hella juices to p90sex ur broad and she say &quot;nigga I just got done shittin, u might not wanna do that&quot; ",Negative
#dontyouhate when u listening to @djcamilo on the radio and the station goes out of range ,Negative
#dontyouhate when ur sleeping sooo good and then ur phone rings.  AND it's someone u woulda never picked up 4 anyways!!,Negative
#dontyouhate when ur so bored &amp; all that's keeping you entertained are the trending topics ,Negative
#dontyouhate when ur tryin to nap w this headache n the club car outside is pumping OMEGA? Yep I live in wash hts ,Negative
#dontyouhate when you can't curse on your Facebook page cause you know auntie's gonna read it and tell grandma.  And ur over 35.,Negative
#dontyouhate when you find out that today is not yesterday anymore... ,Negative
#dontyouhate when you get a hair do and 5 min later the rain starts?! that just happened to me ,Negative
#dontyouhate when you gotta shit real bad but you're far from home? ,Negative
#dontyouhate when you have no one to come home to ,Negative
#dontyouhate When You Have To Fart.. But Turns Out You Have To Poo Really Bad  In PUBLIC!!,Negative
#dontyouhate when you have to get up early to work on a saturday ,Negative
#dontyouhate when you JUST painted yur nails and like a second later they get smudged ,Negative
#dontyouhate when you love someone so much you can hardly breathe when you know they're upset i forget how much she means to me sometimes ,Negative
#dontyouhate when you realize the milk is spoiled after you started eating your cereal ,Negative
#dontyouhate when you really want to buy something but have no money ,Negative
#dontyouhate when you run out of jungle juice ,Negative
#dontyouhate when you see a good lookin boy/girl and you go up to them and it turns out that their homosexual ,Negative
#dontyouhate When You Start Babysitting Well-Behaved Kids And A Couple Hours In You Realise Why The Other Babysitters Quit ,Negative
#dontyouhate when you try to be sumbody everything but nothing you do eva plz them. its like I got all these girls around but not you ,Negative
#dontyouhate when your bangbros password expires  bye bye sara jay,Negative
#DontYouHate when your favorite member of a music group is no longer part of the group?! HEATED! I loved her  @Tifflicious *sigh*,Negative
#dontyouhate when your following more people than are following you! ew i feel like a loser ,Negative
#dontyouhate when your hungry but u dnt know what u want 2 eat ,Negative
#dontyouhate when you're stuck working friday night.... ,Negative
#dontyouhate when yourr battery on your blackberry is low &amp;the radio signal turns off &amp;you cant get txts or calls?  or is that jst mine?,Negative
#dontyouhateit when its finally nice out after 11 days of rain n u gotta be stuck @ work all damn day! ,Negative
#dontyouhateitwhen people are two faced ,Positive
#dontyouhateitwhen someone ruins everything for you? ,Negative
#dontyouhateitwhen you get paper to print pictures on to iron on to a shirt but your MS Word won't invert the picture? ,Negative
#dontyouhateitwhen you have school in the morning &amp; its 3:28 &amp; you cant sleep . I DO  . lmaoo,Negative
#dontyoulove Ben&amp;Jerrys Half Baked ice cream @ 3am ,Positive
"#dontyoulove that i can be myself around you, but #dontyouhate that you'll never know the difference..... ",Negative
#dool is sure making me cry today ,Negative
#DotNetNuke #jQuery #jQueryUI drag and drop portlets skin now themeroller ready  live demo this time  http://bit.ly/8qnI3,Positive
#downtime felt like the end of all our lives ,Negative
#downwith  @WrenTheDoll filling my whole page of tweets when i log on.. LOL jk girly ,Positive
#doyourememberwhen .. my lips first touched yours &lt;3 @rhyantweets ,Positive
#doyourememberwhen 7th Heaven was such a popular show ,Positive
"#doyourememberwhen Britain's got talent didn't exist? Ah, good times ",Positive
#doyourememberwhen England won against Germany 5-1. ,Positive
"#doyourememberwhen Foxy Brown could hear, then she went deaf, then she went to jail.  Thats still my bitch though. BK!",Negative
#doyourememberwhen i danced like there was no tomorrow? ,Positive
#doyourememberwhen myspace first started out...it was pretty lame. YEAH i remember that shit. i'm a fuckin nerd ,Positive
#doyourememberwhen saying you got a Mega Drive for your birthday was cool?  lmao,Positive
"#doyourememberwhen someone last said something that genuinely made your heart smile... I do, and I remember who! ",Positive
#doyourememberwhen what is this? haha ,Positive
#dpbcon 18mi backup to merge onto 495. ,Negative
#dpcampswe09   http://twitpic.com/669nv,Positive
"#dreamcar Red with ivory interior Ferrari 360 #favpracticalcar Lexus 400H #firstcar 98 Toyota Carolla, someone hit me  totalled it",Negative
#dreamhost &quot;Error establishing a database connection&quot; ---&gt;  ,Negative
#dreamhost is f'n slow today.  I am on penguin server.  seems it's down every other day. ,Negative
